url,category,poster,title,rating,duration,year,genre,language,synopsis,director,cast
https://www.visionplus.id/channel/2440/thrill,Movies Channel,https://static.mncnow.id/images/channel/893bb6b5/30f4_r32.jpg,Thrill,SU,0h 0m,0,"Entertainment , Channel , International","English, Bahasa","Nonton Thrill Online kini lebih mudah langsung dari smartphone Android, iOS, desktop dan smart TV. Live streaming Thrill, siaran langsung acara Thrill terbaru serta beragam konten premium lainnya di Vision+.",-,-
https://www.visionplus.id/channel/2443/celestial-movies,Movies Channel,https://static.mncnow.id/images/channel/e09a0750/2f2e_r32.jpg,Celestial Movies,SU,0h 0m,0,"Movies , Channel , International , China , Chinese","English, Bahasa","Nonton Celestial Movies Online kini lebih mudah langsung dari smartphone Android, iOS, desktop dan smart TV. Live streaming Celestial Movies , siaran langsung acara Celestial Movies terbaru serta beragam konten premium lainnya di Vision+.",-,-
https://www.visionplus.id/channel/2755/celestial-classic-movie,Movies Channel,https://static.mncnow.id/images/channel/cafe66c5/bbf9_r32.jpg,Celestial Classic Movie,SU,0h 0m,0,"Movies , Channel , International , China , Chinese , classic , martial , Kungfu","English, Bahasa","Nonton Celestial Classic Movie Online kini lebih mudah langsung dari smartphone Android, iOS, desktop dan smart TV. Live streaming Celestial Classic Movie, siaran langsung acara Celestial Classic Movie terbaru serta beragam konten premium lainnya di Vision+.",-,-
https://www.visionplus.id/channel/2449/zee-bioskop,Movies Channel,https://static.mncnow.id/images/channel/6ecb9b54/794c_r32.jpg,Zee Bioskop,SU,0h 0m,0,"Drama , Movies , Channel , India , International","English, Bahasa","Nonton Zee Bioskop Online kini lebih mudah langsung dari smartphone Android, iOS, desktop dan smart TV. Live streaming Zee Bioskop, siaran langsung acara Zee Bioskop terbaru serta beragam konten premium lainnya di Vision+.",-,-
https://www.visionplus.id/channel/6553/tvn-movies,Movies Channel,https://static.mncnow.id/images/channel/cfd38f8c/81ea_r32.jpg,tvN Movies,D,0h 0m,0,"Entertainment , Movies , Channel , International , Korean","English, Bahasa","Nonton tvN Movies Online kini lebih mudah langsung dari smartphone Android, iOS, desktop dan smart TV. Live streaming tvN Movies, siaran langsung acara tvN Movies terbaru serta beragam konten premium lainnya di Vision+.",-,-
https://www.visionplus.id/channel/6537/hits-movies,Movies Channel,https://static.mncnow.id/images/channel/d5966d04/9914_r32.jpg,Hits Movies,D,0h 0m,0,"Movies , Channel , International , classic , Western","English, Bahasa","Nonton Hits Movies Online kini lebih mudah langsung dari smartphone Android, iOS, desktop dan smart TV. Live streaming Hits Movies, siaran langsung acara Hits Movies terbaru serta beragam konten premium lainnya di Vision+.",-,-
https://www.visionplus.id/movies/407/brownies,Indo Classic Movies,https://static.mncnow.id/images/vod/28648590/921c_r32.jpg,Brownies,D,1h 48m,2004,Drama,"English, Bahasa","Mel yang patah hati setelah diselingkuhi tunangannya, melakukan balas dendam dengan mendekati banyak pria. Hingga ia bertemu Are, seorang novelis yang pandai membuat brownis. Akankah Mel mampu untuk membuka hatinya kembali ?",Hanung Bramantyo,"Luna Maya, Marcella Zalianty, Bucek Depp, Arie K. Untung, Marcella Zalianty"
https://www.visionplus.id/movies/254/mengejar-matahari,Indo Classic Movies,https://static.mncnow.id/images/vod/15c2b612/e6b7_r32.jpg,Mengejar Matahari,D,1h 57m,2004,Drama,"English, Bahasa",4 sahabat sedari kecil yang hidup bertetangga. Ritual mereka setiap petang yakni mengejar matahari. Konflik keluarga dan cinta mewarnai kisah persahabatan mereka.,Rudi Soedjarwo,"Fauzi Baadilla, Winky Wiryawan, Fedi Nuril, Udjo Project Pop"
https://www.visionplus.id/movies/616/vina-bilang-cinta,Indo Classic Movies,https://static.mncnow.id/images/vod/f81ba2a9/4af6_r32.jpg,Vina Bilang Cinta,D,1h 33m,2005,Drama,"English, Bahasa",Cillia terjebak untuk membantu Tris meniti karier musiknya. Sebuah hal yang sangat sulit mengingat Cillia begitu anti dengan segala sesuatu yang diyakini oleh Tris.,Indra Yudhistira,"Callista Argentina, Delon, Elmayana Sabriena"
https://www.visionplus.id/movies/605/tentang-dia,Indo Classic Movies,https://static.mncnow.id/images/vod/1518568a/a0e6_r32.jpg,Tentang Dia,D,1h 56m,2005,Drama,"English, Bahasa","Terluka karena dikhianati pacar dan sahabatnya, Gadis menjadi seorang penyendiri. Hingga ia bertemu Rudi, seorang pria dengan jiwa bebas yang membuat Gadis kembali membuka hatinya. Sementara itu, Randu, teman kampus Gadis, telah lama menyimpan rasa terhadap Gadis. Randu pun berusaha merebut hatinya.",Rudi Soedjarwo,"Sigi Wimala, Adinia Wirasti"
https://www.visionplus.id/movies/423/ungu-violet,Indo Classic Movies,https://static.mncnow.id/images/vod/2fd8e50c/1db6_r32.jpg,Ungu Violet,D,1h 36m,2005,Drama,"English, Bahasa","Lando, fotografer yang sedang patah hati karena ditinggal tunangannya bertemu dengan Kalin, seorang penjaga tiket busway. Berkat Lando, Kalin berhasil menjadi model ternama. Karena suatu alasan, Lando meninggalkan Kalin dan membuatnya patah hati. Ketika Lando sadar akan cintanya kepada Kalin, semua sudah terlambat.",Rako Prijanto,"Dian Sastrowardoyo, Rizky Hanggono, Rima Melati"
https://www.visionplus.id/movies/257/jomblo,Indo Classic Movies,https://static.mncnow.id/images/vod/9317a6e7/04d4_r32.jpg,Jomblo,R,1h 56m,2006,Comedy,"English, Bahasa",Empat sahabat yang telah lama menjomblo hidup dalam satu kampus. Kemudian muncul wanita cantik bernama Asri di kampus mereka dan akhirnya persahabatan mereka pun diuji.,Hanung Bramantyo,"Rizky Hanggono, Christian Sugiono, Dennis Adhiswara, Rianti Cartwright"
https://www.visionplus.id/movies/181/mendadak-dangdut,Indo Classic Movies,https://static.mncnow.id/images/vod/ce4a5be5/afb8_r32.jpg,Mendadak Dangdut,D,1h 33m,2006,Comedy,"English, Bahasa","Petris, penyanyi Rock pendatang baru, hanya memiliki seorang kakak, Yulia yang sekaligus manajernya. Hingga suatu peristiwa, memaksa keduanya untuk melarikan diri. Dibantu Rizal, pemimpin grup dangdut, Petris menyamar menjadi Lis Maduma.",Rudi Soedjarwo,"Dwi Sasono, Titi Kamal, Kinaryosih"
https://www.visionplus.id/movies/357/cintapuccino,Indo Classic Movies,https://static.mncnow.id/images/vod/4c516bde/bd5c_r32.jpg,Cintapuccino,D,1h 47m,2007,Drama,"English, Bahasa","Rahmi sudah sangat lama memendam rasa pada pria idamannya, Nimo. 10 tahun kemudian, Rahmi telah bertunangan dengan Raka yang secara tiba-tiba Nimo muncul dalam hidupnya dan mengajaknya menikah. Mana yang akan dipilihnya ?",Rudi Soedjarwo,"Sissy Prescillia, Aditya Herpavi, Nadia Saphira, Miller Khan"
https://www.visionplus.id/movies/415/maaf-saya-menghamili-istri-anda,Indo Classic Movies,https://static.mncnow.id/images/vod/4c0325ad/8bb2_r32.jpg,Maaf Saya Menghamili Istri Anda,D,1h 30m,2007,Drama,"English, Bahasa","Dibyo, pemuda pengangguran yang selalu berkhayal menjadi artis terkenal, seketika hidupnya berubah saat ia menghamili Mira, istri dari seorang preman sangar bernama Lamhot. Dimintai pertanggungjawabannya, Dibyo siap menghadapi amukan sang preman. Namun, siapa sangka Lamhot malah menjodohkan Dibyo dengan adiknya.",Monty Tiwa,"Ringgo Agus Rachman, Eddie Karsito, Shanty"
https://www.visionplus.id/movies/347/saus-kacang,Indo Classic Movies,https://static.mncnow.id/images/vod/0aeebe94/4a2c_r32.jpg,Saus Kacang,D,1h 48m,2008,Drama,"English, Bahasa","Dewi yang bekerja sebagai chef sebuah hotel di Bali bertemu dengan Fredo, turis dari Malaysia. Saat keduanya semakin dekat, Mae, mantan tunangan Fredo muncul kembali dalam hidupnya. Siapakah yang akan dipilih Fredo ?",Indrayanto Kurniawan,"Bunga Citra Lestari, Ashraf Sinclair"
https://www.visionplus.id/movies/1366/oh-my-god,Indo Classic Movies,https://static.mncnow.id/images/vod/570a8591/5eb1_r32.jpg,Oh My God,D,1h 55m,2008,Drama,"English, Bahasa","Ipin kelihatan terlalu tua untuk menjadi murid SMA. Karena masalah ekonomi, dia selalu telat mendaftar ke sekolah. Ipin mempunyai bakat menyanyi yang unik, yaitu ala Broery Pesolima, penyanyi era 1970-an.",Rako Prijanto,"Ringgo Agus Rachman, Maia Estianty, Revanila S. Temat, Desta"
https://www.visionplus.id/movies/411/doa-yang-mengancam,Indo Classic Movies,https://static.mncnow.id/images/vod/0c420ad3/9294_r32.jpg,Doa Yang Mengancam,D,1h 55m,2008,Drama,"English, Bahasa","Tak punya harta & ditinggal istrinya, Madrim merasa sebagai orang paling tidak beruntung di dunia. Ia pun berdoa pada Tuhan, jika hidup malangnya tak berubah, maka ia akan berpaling pada Iblis. Doanya dijawab, ia kini memiliki kemampuan luar biasa yang mendatangkan kekayaan. Apakah bahagia akhirnya menjadi milik Madrim ?",Hanung Bramantyo,"Aming, Titi Kamal"
https://www.visionplus.id/movies/19281/puber,Indo Classic Movies,https://static.mncnow.id/images/vod/a16fd479/95fb_r32.jpg,Puber,D,1h 29m,2008,Drama,"English, Bahasa","Masa remaja menurut banyak orang adalah masa yang paling indah. Namun tidak demikian halnya dengan Arletta, gadis kosmopolitan yang memiliki segala yang diimpikan remaja seusianya. Tapi Arletta merasa tertekan dan dimanfaatkan oleh teman-temannya, bahkan mamanya sendiri.",Gerhard S. Mali,"Rizky Hanggono, Ryana Dea, Andhika Gumilang"
https://www.visionplus.id/movies/601/kata-maaf-terakhir,Indo Classic Movies,https://static.mncnow.id/images/vod/ab3465a7/867b_r32.jpg,Kata Maaf Terakhir,D,2h 28m,2009,Drama,"English, Bahasa",Darma yang sedang sekarat memiliki keinginan terakhir untuk menghabiskan waktu bersama keluarganya yang telah ia tinggalkan karena menghamili sahabat istrinya sendiri. Akankah Darma mendapatkan maaf terakhir dari keluarganya ?,Maruli Ara,"Dwi Sasono, Maia Estianty, Tio Pakusadewo, Amanda"
https://www.visionplus.id/movies/343/kalau-cinta-jangan-cengeng,Indo Classic Movies,https://static.mncnow.id/images/vod/63131434/f8b4_r32.jpg,Kalau Cinta Jangan Cengeng,R,2h 0m,2009,Drama,"English, Bahasa","Boy, seorang artis ternama menjadi Duta Anti Narkoba. Ketika berkunjung ke panti rehabilitasi, ia bertemu Yani, yang ternyata adalah anak dari orang yang ditabrak Boy. Saat Yani mengetahui fakta itu, akankah ia memaafkan Boy ?.",Monty Tiwa,"Marshanda, Sigi Wimala, Dwi Sasono, Vincent R., Ringgo Agus Rachman"
https://www.visionplus.id/movies/238/asmara-dua-diana,Indo Classic Movies,https://static.mncnow.id/images/vod/431e9c6d/a6ee_r32.jpg,Asmara Dua Diana,D,1h 40m,2009,Comedy,"English, Bahasa","Asmara dilanda dilema besar saat istrinya Diana Wulandari, seorang pewaris perusahaan ternama, sedang hamil. Selingkuhannya, Diana Dwiyana pun sedang hamil. Bagaimana nasib Asmara diantara dua Diana ?",Awi Suryadi,"Luna Maya, Aura Kasih, Jamie Aditya"
https://www.visionplus.id/movies/285/hari-untuk-amanda,Indo Classic Movies,https://static.mncnow.id/images/vod/ccd9604e/1b9b_r32.jpg,Hari Untuk Amanda,SU,1h 42m,2010,Drama,"English, Bahasa","Amanda & Dody, sepasang kekasih yang bersiap untuk menikah. 10 hari menjelang pernikahannya, Hari, mantan kekasih Amanda selama 8 tahun, hadir kembali dalam hidup Amanda. Gadis satu ini pun dilanda kebimbangan untuk memilih pasangan hidupnya.",Angga Dwimas Sasongko,"Fanny Fabriana, Oka Antara, Reza Rahadian"
https://www.visionplus.id/movies/19229/my-blackberry-girlfriend,Indo Classic Movies,https://static.mncnow.id/images/vod/ad1556ce/f326_r32.jpg,My Blackberry Girlfriend,D,1h 23m,2011,Drama,"English, Bahasa","Martin membeli Blackberry bekas dan tanpa sengaja berkenalan dengan Angel. Perkenalan ini menjadi rumit saat tahu bahwa pemilik sebelumnya adalah Fendy, mantan kekasih Angel yang 'menghilang' dan tidak bertanggung jawab atas kehamilannya. Martin yang tidak mengerti apa-apa dituduh menyembunyikan Fendy dan diancam akan dipenjarakan oleh Angel. Karena tidak ingin dipenjara, Martin pun harus menggantikan peran Fendy sebelum pria itu ditemukan.",Other,"Luna Maya, Fathir Muchtar, Hardi Fadhillah"
https://www.visionplus.id/movies/603/masih-bukan-cinta-biasa,Indo Classic Movies,https://static.mncnow.id/images/vod/8ad6c26b/2115_r32.jpg,Masih Bukan Cinta Biasa,R,1h 30m,2011,Drama,"English, Bahasa","Tommy, sang bintang Rock, kehidupannya berubah seketika saat kedatangan anak laki-lakinya, Vino. Tommy yang telah membina keluarga bersama Lintang, istrinya dan Nikita, anak perempuannya, kini harus beradaptasi dengan kehadiran anggota baru dalam keluarga mereka.",Benni Setiawan,"Axel Andaviar, Ferdy Taher, Wulan Guritno, Olivia Jensen"
https://www.visionplus.id/movies/178/rumah-tanpa-jendela,Indo Classic Movies,https://static.mncnow.id/images/vod/23c075c4/ca4e_r32.jpg,Rumah Tanpa Jendela,SU,1h 42m,2011,Drama,"English, Bahasa","Rara, gadis kecil yang mempunyai mimpi sederhana, untuk memiliki jendela di rumahnya yang terbuat dari triplek agar bisa menatap keindahan bulan dan matahari setiap hari.",Aditya Gumay,"Raffi Ahmad, Emir Mahira, Dwi Tasya"
https://www.visionplus.id/movies/1362/simfoni-luar-biasa,Indo Classic Movies,https://static.mncnow.id/images/vod/8ca2a562/7fef_r32.jpg,Simfoni Luar Biasa,D,1h 46m,2011,Drama,"English, Bahasa","Jayden , seorang musisi yang mempunyai impian untuk menjadi seorang Rockstar kerap mempunyai kehidupan yang tidak menentu. Setelah bertemu dengan Ibunya yang telah lama berpisah, Marlina , akhirnya Jayden mengetahui kalau ia sudah menyiapkan rencana besar untuk dirinya.",Other,"Ira Maya Sopha, Christian Bautista, Gista Putri, Valerie Thomas"
https://www.visionplus.id/movies/16649/7-hati-7-cinta-7-wanita,Indo Classic Movies,https://static.mncnow.id/images/vod/301a0601/dfdf_r32.jpg,7 Hati 7 Cinta 7 Wanita,D,1h 35m,2011,Drama,"English, Bahasa",Kartini adalah dokter kandungan berusia 45 tahun. Masa lalunya yang kelam membuat ia terjebak di tengah-tengah masalah kehidupan dan percintaan 6 orang pasien wanitanya yang juga kelam dan tidak bahagia. Namun kebahagiaan hidup harus diperjuangkan.,Other,"Marcella Zalianty, Olga Lydia, Jajang C. Noer, Marcella Zalianty, Olga Lydia, Jajang C. Noer"
https://www.visionplus.id/movies/346/oh-tidak,Indo Classic Movies,https://static.mncnow.id/images/vod/8ed06774/0b7c_r32.jpg,Oh Tidak,D,1h 28m,2011,Drama,"English, Bahasa","Pekerjaan dan penampilan Gilang membuat Meisya, pacarnya, merasa bahwa Gilang tidak serius dengan hubungan mereka. Kebohongan Gilang menciptakan kebohongan berikutnya yang mengacaukan hubungannya dengan Meisya.",Ardy Octaviand,"Marsha Timothy, Fathir Muchtar, Marcella Lumowa"
https://www.visionplus.id/movies/18401/pengejar-angin,Indo Classic Movies,https://static.mncnow.id/images/vod/ec352711/50c5_r32.jpg,Pengejar Angin,BO,1h 36m,2011,"Drama , Action","English, Bahasa","Dapunta tinggal di sebuah kampung, daerah Lahat, Sumatra Selatan dan sebentar lagi akan lulus SMA. Ibunya sangat ingin Dapunta melanjutkan kuliah, namun sang ayah lebih menginginkan Dapunta yang dikenal sebagai pengejar angin, julukan bagi pelari tercepat di kampung itu, untuk melanjutkan jejaknya sebagai pemimpin dari para Bajing Loncat di Kampung mereka. Sampai akhirnya Dapunta menemukan jalan lain menuju mimpinya.",Hanung Bramantyo,"Lukman Sardi, Mathias Muchus, Giorgino Abraham, Agus Kuncoro, Wanda Hamidah"
https://www.visionplus.id/movies/284/1-cinta-di-bira,Indo Classic Movies,https://static.mncnow.id/images/vod/9a254650/4217_r32.jpg,1 Cinta di Bira,D,1h 23m,2016,Drama,"English, Bahasa","Iqbal meninggalkan bisnis kapal pinisi milik keluarganya. Namun ayahnya meninggal, diapun terpaksa meneruskan bisnis keluarganya. Sampai akhirnya Iqbal bertemu Devi, gadis yang menolongnya sewaktu kecil.",Arnandha Wyanto,"Fauzan Nasrul, Cinta Rarung, Diny Arishandy"
https://www.visionplus.id/movies/19209/air-mata-surga,Indonesian Drama,https://static.mncnow.id/images/vod/878aba9a/9c55_r32.jpg,Air Mata Surga,D,1h 56m,2015,Drama,"English, Bahasa","Fikri, ahli desain, jatuh cinta pada Fisha, mahasiswi S2 di Yogyakarta. Perkenalan mereka diawali kala Fikri diminta Fisha untuk menjadi dosen pembimbing tugas akhirnya. Sementara itu, teman Fisha, Hamzah, sudah lama menaruh hati pada Fisha. Bahkan Bunda, ibu Fisha, dan Weni sahabat Fisha merestui kedekatan mereka. Tapi, Fisha menganggap Hamzah seperti kakaknya sendiri.",Hestu Saputra,"Morgan Oey, Richard Kevin, Dewi Sandra, Ayu Diah Pasha"
https://www.visionplus.id/movies/19217/batas,Indonesian Drama,https://static.mncnow.id/images/vod/2e0c8afa/389e_r32.jpg,Batas,D,1h 55m,2011,Drama,"English, Bahasa","Jaleshwari, dengan ambisi dan kepercayaan penuh, mengajukan diri untuk mengambil tanggung-jawab memperbaiki kinerja program corporate social responsibility (CSR) bidang pendidikan yang terputus tanpa kejelasan. Ternyata perbatasan di pedalaman Kalimantan memiliki pola kehidupannya sendiri. Mereka memiliki titik-pandang berbeda dalam memaknai arti garis perbatasan. Keadan ini membawa Jaleshwari ke dalam situasi pelik. Konflik batin terjadi ketika dia terperangkap pada masalah kemanusiaan yang jauh lebih menarik.",Rudi Soedjarwo,"Arifin Putra, Marcella Zalianty, Ardina Rasti, Marcella Zalianty, Ardina Rasti"
https://www.visionplus.id/movies/18397/jendral-kancil,Indonesian Drama,https://static.mncnow.id/images/vod/786c2cf7/4e6a_r32.jpg,Jendral Kancil,BO,1h 23m,2012,Drama,"English, Bahasa","SD Lentera Hati dihebohkan dengan gerakan dengan misi penyerbuan ke sarang preman-preman. Dari sanalah Guntur diberi Gelar Sang Jendral Kancil, pemimpin yang cerdik sekaligus pahlawan oleh anak-anak SD Lentera Hati. Namun tidak halnya dengan Guru-Guru yang menilat Guntur sebagai biang keonaran dan penyulut tawuran.",Harry Dagoe Suharyadi,"Adam Farrel, Audric, Ersya Aurelia, Ahmad Albar, Vincent Rompies, Indra Bekti, Mpok Atiek, Peppy"
https://www.visionplus.id/movies/347/saus-kacang,Indonesian Drama,https://static.mncnow.id/images/vod/0aeebe94/4a2c_r32.jpg,Saus Kacang,D,1h 48m,2008,Drama,"English, Bahasa","Dewi yang bekerja sebagai chef sebuah hotel di Bali bertemu dengan Fredo, turis dari Malaysia. Saat keduanya semakin dekat, Mae, mantan tunangan Fredo muncul kembali dalam hidupnya. Siapakah yang akan dipilih Fredo ?",Indrayanto Kurniawan,"Bunga Citra Lestari, Ashraf Sinclair"
https://www.visionplus.id/movies/284/1-cinta-di-bira,Indonesian Drama,https://static.mncnow.id/images/vod/9a254650/4217_r32.jpg,1 Cinta di Bira,D,1h 23m,2016,Drama,"English, Bahasa","Iqbal meninggalkan bisnis kapal pinisi milik keluarganya. Namun ayahnya meninggal, diapun terpaksa meneruskan bisnis keluarganya. Sampai akhirnya Iqbal bertemu Devi, gadis yang menolongnya sewaktu kecil.",Arnandha Wyanto,"Fauzan Nasrul, Cinta Rarung, Diny Arishandy"
https://www.visionplus.id/movies/166/surat-cinta-untuk-kartini,Indonesian Drama,https://static.mncnow.id/images/vod/e331ff05/a3fd_r32.jpg,Surat Cinta untuk Kartini,D,1h 58m,2016,Drama,"English, Bahasa","Pertemuan Kartini dengan Sarwadi, seorang pengantar surat membuat mereka berdua saling menyukai. Namun kisah Kartini dengan keluarganya yang beragam apa mungkin dapat menggangu hubungan mereka ?",Azhar Kinoi Lubis,"Lukman Sardi, Chicko Jerikho, Ayu Dyah Pasha"
https://www.visionplus.id/movies/607/ketika-cinta-bertasbih,Indonesian Drama,https://static.mncnow.id/images/vod/90aa66ae/4a20_r32.jpg,Ketika Cinta Bertasbih,D,1h 21m,2009,Drama,"English, Bahasa","Berkisah tentang perjuangan berat Khairul Azzam, seorang mahasiswa asal Indonesia yang menuntut ilmu di Universitas Al-Azhar, Kairo. Sembari menuntut ilmu, ia pun harus menghidupi keluarganya di kampung asalnya. Konflik kehidupan serta percintaan mewarnai hidup pemuda religius ini.",Chaerul Umam,"Kholidi Asadil Alam , Oki Setiana Dewi, Andi Arsyil"
https://www.visionplus.id/movies/602/ketika-cinta-bertasbih-2,Indonesian Drama,https://static.mncnow.id/images/vod/05071ad0/424b_r32.jpg,Ketika Cinta Bertasbih 2,D,1h 41m,2009,Drama,"English, Bahasa","Sepulangnya Azzam dari menuntut ilmu di Universitas Al-Azhar, Kairo, tidak lantas memudahkan dirinya untuk mencari pekerjaan. Bukan hanya masalah pekerjaan, pemuda satu ini harus menelan pil pahit saat wanita yang dicintainya menikah dengan sahabatnya.",Chaeral Umam,"Alice Norin, Kholidi Asadil Alam , Oki Setiana Dewi, Andi Arsyil, Deddy Mizwar"
https://www.visionplus.id/movies/411/doa-yang-mengancam,Indonesian Drama,https://static.mncnow.id/images/vod/0c420ad3/9294_r32.jpg,Doa Yang Mengancam,D,1h 55m,2008,Drama,"English, Bahasa","Tak punya harta & ditinggal istrinya, Madrim merasa sebagai orang paling tidak beruntung di dunia. Ia pun berdoa pada Tuhan, jika hidup malangnya tak berubah, maka ia akan berpaling pada Iblis. Doanya dijawab, ia kini memiliki kemampuan luar biasa yang mendatangkan kekayaan. Apakah bahagia akhirnya menjadi milik Madrim ?",Hanung Bramantyo,"Aming, Titi Kamal"
https://www.visionplus.id/movies/31924/sambal-cinta-bang-samson,Indonesian Drama,https://static.mncnow.id/images/vod/755ff20b/6c0e_r32.jpg,Sambal Cinta Bang Samson,R,1h 0m,2015,Drama,"English, Bahasa",Sambal Cinta Bang Samson,Other,"Fauzi Baadilla, Titi Kamal"
https://www.visionplus.id/movies/32681/insyaallah-jodoh,Indonesian Drama,https://static.mncnow.id/images/vod/4c0f4e0d/4979_r32.jpg,InsyaAllah Jodoh,R,1h 0m,2017,Drama,"English, Bahasa","Kapok menjalin hubungan karena sudah berkali-kali Syahnin bertemu dengan pria yang salah. Suatu hari ayah Syahnin jatuh sakit, dan beliau bilang bahwa ia sangat ingin Syahnin segera menikah",Other,Laudya Cyntia Bella
https://www.visionplus.id/movies/31897/sebakul-cinta-gadis-bekatul,Indonesian Drama,https://static.mncnow.id/images/vod/1ebcdfaa/d583_r32.jpg,Sebakul Cinta Gadis Bekatul,R,1h 0m,2018,Drama,"English, Bahasa",Bagaimana kelanjutan kisah cinta dari seorang kembang desa ?,Other,Syifa Hadju
https://www.visionplus.id/movies/32312/cintaku-nyangkut-di-pelabuhan-ratu,Indonesian Drama,https://static.mncnow.id/images/vod/d560f3b8/553a_r32.jpg,Cintaku Nyangkut Di Pelabuhan Ratu,R,1h 0m,2018,Drama,"English, Bahasa","Reyhan mendadak harus melepaskan pekerjaan karena disuruh pulang kampung oleh ibunya. Bukan hanya Reyhan, pacarnya, Nadia juga meradang abis-abisan. Sebaliknya, Aji berharap Reyhan dan Nadia beneran bisa putus karena Aji juga menyukai Nadia.",Other,"Ben Joshua, Masayu Clara"
https://www.visionplus.id/movies/32321/cintaku-sebulat-tahu,Indonesian Drama,https://static.mncnow.id/images/vod/faf10f42/5fdb_r32.jpg,Cintaku Sebulat Tahu,R,1h 0m,2018,Drama,"English, Bahasa","Saat Lenon berkeliling menjual tahu bulat, ia bertemu dengan seorang wanita yang jatuh cinta padanya, sehingga wanita tersebut pun membantu Lenon untuk menjual tahu bulat.",Other,"Tora Sudiro, Ozzol Ramdan"
https://www.visionplus.id/movies/34066/cinta-anak-juragan-teh,Indonesian Drama,https://static.mncnow.id/images/vod/b795cb3a/625c_r32.jpg,Cinta Anak Juragan Teh,R,1h 0m,2015,Drama,"English, Bahasa","Kisah cinta Meta, si anak juragan teh, yang bertemu dengan Ridho anak Pak Maman yang tinggal di daerah perkebunan teh milik ayah Meta. Semasa liburan, Ridho diminta Pak Maman untuk bekerja di kebun teh yang ternyata milik Meta.",Other,"Reza Rahadian, Fanny Febriana"
https://www.visionplus.id/movies/34048/badut-cantik-taman-mini,Indonesian Drama,https://static.mncnow.id/images/vod/b90e5672/9c85_r32.jpg,Badut Cantik Taman Mini,R,1h 0m,2018,Drama,"English, Bahasa","Winda yang selama ini menjadi tukang badut taman mini ingin di jodohkan oleh orangtuanya, tetapi Winda tidak mau karena Winda sudah punya calon pacar idamannya sendiri. Bagaimanakah Winda mempertahankan keinginannya untuk tidak di jodohkan ?",Other,"Detri Warmanto, Reuben Elishama Hadju"
https://www.visionplus.id/movies/33472/manisnya-kolak-sampai-ke-hati,Indonesian Drama,https://static.mncnow.id/images/vod/0e9306fe/38c1_r32.jpg,Manisnya Kolak Sampai Ke Hati,R,1h 0m,2018,Drama,"English, Bahasa","Daniel anak konglomerat yang pemalas, pemarah, sombong dan suka meremehkan orang. Ia coba pamer mobil barunya kepada Hilda, teman kampusnya. Namun sayang, Hilda yang matre mencoba mendekati Daniel. Sementara Fahira, si tomboy yang urakan, dia sibuk jualan kolak keliling dengan motornya di area kampus Daniel.",Other,"Rayn Wijaya, Faradilla Yoshi"
https://www.visionplus.id/movies/33517/me-vs-dokter-salmon,Indonesian Drama,https://static.mncnow.id/images/vod/14909815/1c1f_r32.jpg,Me vs Dokter Salmon,R,1h 0m,2018,Drama,"English, Bahasa","Anya, Seorang reporter tiba-tiba hidupnya penuh dengan kesialan setelah di kira hamil oleh dokter Ragil. Anya kehilangan segalanya mulai dari harta dan pasangan. Apakah dokter Ragil dapat menebus semua kesalahannya ?",Other,"Pamela Bowie, Maxime Bouttier"
https://www.visionplus.id/movies/33320/keblinger-mas-ganteng-di-anyer,Indonesian Drama,https://static.mncnow.id/images/vod/0f9206ad/e447_r32.jpg,Keblinger Mas Ganteng Di Anyer,R,1h 0m,2018,Drama,"English, Bahasa","Juli, gadis desa lugu dan enerjik sedang mencari sebuah pekerjaan, dan pada akhirnya ia diterima kerja di perusahaan. Cita-cita sebagai wanita karir akan dicapai olehnya, namun ditengah karirnya mas ganteng pun hadir dikehidupannya",Other,Adinda Thomas
https://www.visionplus.id/movies/33751/permaisuri-vs-timun-suri,Indonesian Drama,https://static.mncnow.id/images/vod/fce7690b/9769_r32.jpg,Permaisuri vs Timun Suri,R,1h 0m,2018,Drama,"English, Bahasa",Permaisuri vs Timun Suri,Other,"Riza Shahab, Sylvia Fully"
https://www.visionplus.id/movies/567/from-saxophone-to-tanjidor,Indonesian Drama,https://static.mncnow.id/images/vod/700c2da4/90e8_r32.jpg,From Saxophone To Tanjidor,R,1h 18m,2013,Drama,"English, Bahasa","Yang satu pemain alat musik jazz yang bersuara seksi, saxophone. Satunya lagi pemain alat musik tradisional Betawi, tanjidor. Hmmm...apakah Saxophone dan tanjidor bisa bersatu?",Ungke Kaumbur,"Fandy Christian, Melody Prima"
https://www.visionplus.id/movies/568/english-teacher-tukang-pecel,Indonesian Drama,https://static.mncnow.id/images/vod/84902905/597b_r32.jpg,English Teacher Tukang Pecel,R,1h 14m,2013,Drama,"English, Bahasa","Nita yang sehari-sehari bekerja sebagai guru les bahasa Inggris suka membantu neneknya berjualan pecel lele. Suatu ketika saat ia mengantarkan pecel lele ke salah satu langganan neneknya, ia dijahili oleh anak pemilik rumah bernama Deko.",Joe Sandjaya,"Sarah Safitri, Nicky Tirta, Ayu Permatasari"
